24	136
148	4
177	324
180	262
207	2
215	11
236	320
236	215
285	13
294	504
415	5
448	1
613	1152
614	1
646	231
702	1
824	1240
879	9
893	18
1403	344
1445	127
1481	48
1712	1224
1880	12
2099	2
2267	165
2392	27
2517	130
2553	80
2560	1
2569	245
2589	747
2726	288
2878	239
2933	5
2937	261
2946	1
2947	1208
3130	160
3158	11
3321	41
3322	277
3522	8
3697	44
3769	36
3778	978
3852	14
3913	397
4006	10
4514	10
4633	7
4788	128
5011	49
5056	169
5316	365
5374	66
5401	1
5480	274
5505	59
5507	150
5514	174
5524	87
5888	1077
5983	115
6349	39
6365	80
6532	7
6562	145
6618	173
6747	4
6829	35
6840	14
6956	1
6983	7
7031	169
7088	311
7124	186
7199	13
7203	12
7250	1118
7251	1
7309	6
7321	146
7358	1
7467	71
7610	206
7619	69
7645	242
7693	59
7708	355
7790	180
7908	929
7919	114
7952	6
8203	718
8212	3
8219	930
8228	1003
8437	6
8629	127
8641	126
8800	6
8826	688
8835	387
8852	1
8943	200
8999	32
9038	2282
9039	1
9084	1
9085	204
9086	1
9089	45
9096	4574
9098	1183
9123	1403
9124	41
9162	146
9231	126
9363	2
9372	125
9396	9
9470	7
9471	1
9479	2
9480	3131
9548	289
9593	1203
9646	42
9705	40
9887	6
9898	7
9921	23
9927	18
10015	317
10029	225
10040	91
10041	79
10050	270
10200	72
10215	190
10224	1082
10263	162
10303	131
10324	37
10381	183
10430	218
10524	173
10533	37
10550	14
10570	8
10663	14
10682	38
10769	351
10779	924
10867	561
10956	234
10973	10
10974	272
11008	82
11147	11
11172	235
11187	324
11192	455
11201	796
11247	168
11256	24
11273	8
11283	34
11285	311
11294	2954
11295	338
11391	11
11406	36
11450	511
11456	106
11459	53
11628	30
11713	13
12569	1
13196	3
13573	129
13760	47
13769	125
13787	3
13821	41
14105	27
14249	31
14349	25
14403	91
14518	29
14569	470
14632	1
14663	5
14729	99
14769	258
14792	19
14797	189
14803	64
14806	98
14812	138
14826	34
14918	74
14928	12
14933	46
14961	226
15027	29
15028	328
15036	8
15038	332
15117	556
15143	427
15162	359
15179	25
15181	76
15188	819
15190	33
15191	604
15200	189
15205	242
15206	1
15210	35
15213	307
15214	33
15214	295
15215	1657
15224	1
15239	18
15270	7
15279	1
15304	489
15305	1
15315	38
15367	10
15368	6
15429	12
15442	152
15449	148
15452	258
15460	1
15461	546
15468	7
15473	484
15483	499
15484	314
15493	95
15494	51
15552	11
15555	93
15558	113
15561	378
15574	8
15582	56
15625	187
15631	74
15639	12
15640	170
15644	19
15691	11
15717	2
15724	745
15726	280
15767	8
15768	914
15769	60
15776	37
15863	85
15868	2372
15872	1
15941	2
15950	8
16003	32
16017	318
16022	21
16031	585
16035	1
16037	32
16038	6
16041	12
16046	309
16089	215
16094	20
16152	1
16161	447
16181	247
16188	28
16214	227
16216	139
16223	6
16257	334
16326	32
16336	17
16341	412
16346	314
16348	242
16355	1487
16361	1053
16373	14
16445	347
16466	154
16473	6
16474	18
16490	1634
16491	122
16495	162
16498	269
16499	2462
16500	843
16500	173
16501	32
16505	225
16526	148
16558	1026
16559	4
16565	22
16566	1
16567	644
16567	38
16569	178
16602	376
16615	188
16625	275
16630	56
16649	108
16682	796
16700	789
16708	1
16709	1249
16723	3
16732	367
16733	737
16746	25
16755	18
16776	297
16779	2609
16789	1409
16803	55
16812	745
16834	91
16846	710
16871	86
16872	24
16892	13
16910	5
16925	117
16928	128
16967	13
16978	27
16980	383
16982	252
16999	200
17069	196
17070	4
17078	324
17089	592
17094	11
17103	239
17108	403
17176	1119
17192	91
17233	2
17234	256
17240	3
17245	83
17248	1
17249	139
17288	121
17294	45
17341	12
17377	20
17432	1
17434	1
17511	31
17518	125
17676	200
17681	1745
17686	35
17691	760
17702	16
17703	237
17828	59
17884	567
17885	27
17893	17
17894	17
17898	22
17927	50
17928	406
17936	71
17937	1145
17948	125
17949	118
18021	209
18028	1
18029	2
18056	129
18060	41
18065	469
18080	9
18085	23
18086	385
18093	1
18093	7
18094	981
18131	2768
18132	3
18140	686
18218	1218
18225	938
18249	104
18255	78
18264	62
18280	334
18297	21
18306	71
18321	43
18323	84
18332	259
18333	5
18342	7
18343	172
18449	8010
18450	1
18519	93
18674	380
18747	18
18756	1723
18786	159
19065	1417
19074	2
19114	553
19232	371
19249	2
19267	216
19273	2922
19274	2
19282	965
19292	1102
19301	297
19320	136
19341	703
19342	1
19344	1
19345	128
19350	31
19449	9
19461	178
19464	16
19466	24
19479	505
19598	601
19736	351
19871	64
19925	19
19973	2270
19982	70
20001	537
20023	61
20231	4
20232	1070
20249	32
20391	297
20392	235
20401	111
20429	5
20542	310
20587	6
20761	733
20884	11
21093	470
21112	136
21143	145
21386	359
21484	8
21489	112
21521	16
21529	2083
21618	208
21624	198
21664	315
21665	282
21673	130
21683	178
21706	178
21746	273
21775	212
21780	375
22019	198
22153	668
22197	72
22349	12
22371	5
22440	399
22564	568
22573	345
22653	1
22668	24
22684	130
22733	6
22818	674
22819	1
22827	908
22872	332
22878	342
22879	263
22887	682
22888	13
22893	47
22902	28
22912	391
22937	45
22962	406
22963	559
22972	94
22973	643
22994	358
22995	102
23016	4
23023	4
23024	559
23029	1322
23033	382
23070	372
23083	21
23096	37
23120	201
23122	132
23133	40
23134	54
23143	28
23151	4
23296	441
23298	207
23305	86
23307	523
23310	65
23318	3
23323	195
23323	69
23328	2
23330	272
23402	10
23402	7
23412	813
23420	1
23421	1887
23470	391
23473	115
23480	627
23481	984
23490	131
23513	274
23525	250
23530	31
23548	1
23549	1032
23551	63
23560	55
23580	14
23589	334
23594	425
23607	50
23613	101
23616	247
23617	460
23620	21
23627	757
23628	864
23634	13
23636	350
23639	3
23647	216
23648	350
23686	337
23694	365
23780	314
23781	3
23785	652
23787	334
23788	1
23829	305
23834	157
23854	6
23868	207
23877	8
23886	198
23937	62
23952	203
23987	295
24001	193
24036	19
24159	72
24207	220
24210	285
24339	3
24485	212
24487	250
24496	526
24497	687
24509	454
24511	625
24515	70
24520	90
24523	786
24531	238
24545	1128
24546	448
24547	1
24554	32
24585	31
24595	9
24606	128
24616	78
24625	23
24639	122
24647	190
24725	68
24730	1369
24732	439
24739	38
24798	1587
24807	8
24894	264
24945	79
25039	664
25040	1
25048	5
25058	137
25068	73
25074	1021
25099	165
25161	1
25171	9
25186	338
25194	1761
25195	492
25203	272
25204	19
25219	21
25219	49
25233	264
25242	439
25294	84
25303	127
25375	51
25403	228
25447	89
25454	52
25457	51
25458	281
25513	16
25562	11
25571	52
25587	728
25630	6
25663	597
25701	1
25702	403
25785	171
25792	157
25844	9
26050	112
26211	34
26221	126
26226	11
26304	127
26313	350
26334	21
26370	397
26396	159
26440	36
26528	79
26582	33
26590	326
26599	5
26689	1
26766	859
26768	223
26795	550
26969	26
27013	109
27032	5
27260	367
27308	352
27468	467
27601	95
27610	52
27635	364
27689	173
27875	892
28047	117
28077	331
28084	42
28267	16
28454	373
28473	187
28672	81
28675	500
28732	116
28732	71
28736	39
28779	551
28802	164
28922	343
28956	1003
28971	4
29002	168
29061	21
29070	1285
29098	8
29142	163
29164	65
29251	108
29298	6
29395	244
29476	28
29486	69
29651	32
29716	28
29730	84
29731	367
29735	124
29796	1
29800	1021
29826	168
29931	124
30065	52
30074	328
30090	366
30104	5
30116	22
30316	10
30406	81
30482	2
30653	47
30790	30
30799	216
30937	54
30964	92
30973	62
31016	177
31022	35
31026	274
31041	307
31129	374
31130	117
31235	55
31570	115
31680	20
31778	2
31779	6551
31780	1
31784	1047
31788	1181
31797	1
31798	336
31838	389
31867	16
31868	1061
31877	468
31930	16
31934	28
31947	229
32030	86
32075	272
32084	3603
32117	4907
32118	2
32120	1
32122	5624
32124	1781
32130	1149
32135	51
32139	4392
32144	376
32165	1
32166	8747
32198	78
32209	4
32220	13
32224	483
32238	619
32242	3
32258	42
32291	5
32300	5
32316	16
32328	60
32332	244
32361	6
32368	70
32370	1
32371	1766
32405	1
32412	230
32417	59
32422	33
32429	16
32433	107
32434	1878
32436	12
32439	40
32442	1
32443	2260
32448	941
32449	15
32458	11
32459	369
32464	120
32468	84
32474	948
32483	750
32506	2
32513	183
32516	48
32521	67
32530	5
32530	1
32535	381
32544	1063
32548	224
32630	217
32639	79
32644	1
32654	3
32658	128
32702	81
32703	10
32711	3158
32712	1
32712	712
32713	99
32713	1
32721	137
32723	153
32781	145
32790	100
32812	3
32813	602
32814	2
32823	457
32877	606
32878	49
32895	1
32916	13
33027	1991
33036	868
33037	517
33044	825
33046	47
33050	6
33052	56
33060	26
33066	415
33074	139
33075	54
33076	176
33080	503
33086	538
33095	4
33118	255
33308	133
33312	227
33317	350
33319	12
33339	1
33347	48
33348	512
33353	114
33358	642
33359	318
33362	93
33367	53
33368	740
33405	376
33439	44
33448	246
33469	120
33470	47
33472	519
33473	286
33486	1588
33495	277
33496	2835
33497	168
33506	256
33550	16
33551	959
33559	1
33560	2196
33617	17
33622	558
33626	51
33627	465
33643	129
33652	10
33653	280
33657	5
33667	1
33676	17
33711	373
33714	36
33720	403
33721	137
33722	10
33725	41
33730	1
33785	34
33793	10
33796	435
33797	155
33803	1015
33805	343
33806	358
33812	370
33820	2165
33908	734
33968	273
34007	220
34017	180
34021	75
34026	14
34033	31
34191	1
34317	66
34340	367
34341	1
34348	31
34349	68
34407	18
34533	41
34555	9
34563	163
34564	206
34564	48
34565	2
34570	1
34571	119
34572	3
34573	348
34577	6
34601	467
34603	204
34607	134
34612	37
34625	46
34642	34
34673	83
34692	37
34709	23
34755	47
34779	213
34840	1
35037	606
35038	2
35077	1812
35078	7
35122	498
35131	4
35132	1
35147	2136
35194	5
35203	142
35267	134
35273	152
35288	472
35293	43
35302	554
35338	561
35370	103
35373	1
35374	1
35375	707
35379	455
35423	107
35451	288
35473	41
35480	107
35482	149
35491	614
35492	1
35518	96
35519	511
35521	249
35527	6
35536	269
35538	983
35539	1
35547	2526
35548	1
35555	72
35570	497
35575	89
35582	850
35589	8
35590	1
35591	177
35594	2
35606	23
35615	37
35628	579
35637	431
35640	2323
35647	185
35649	304
35656	882
35660	346
35684	1271
35693	48
35694	693
35698	38
35702	33
35703	908
35743	5
35752	1854
35759	170
35763	25
35765	2
35769	130
35774	1470
35774	63
35777	52
35779	2
35798	282
35800	3186
35808	4
35809	5070
35810	1022
35819	5
35822	1407
35827	490
35866	91
35875	24
35897	147
35949	341
35959	18
35962	329
35969	33
35978	965
35979	123
35979	209
35988	1202
36025	88
36034	1478
36042	28
36055	26
36063	43
36107	4
36116	124
36180	258
36204	98
36214	558
36240	68
36241	39
36252	24
36257	2434
36261	63
36266	1623
36271	15
36276	449
36281	50
36297	28
36328	1623
36337	1187
36339	13
36348	773
36383	155
36412	200
36421	12
36426	631
36471	5
36480	116
36494	123
36547	9
36582	657
36585	157
36591	5
36660	44
36679	153
36695	1241
36696	156
36743	55
36752	177
36811	527
36816	123
36825	454
36833	31
36835	72
36842	2
36844	512
36854	79
36882	226
36893	1893
36902	171
36965	3
36971	32
37066	475
37067	70
37078	18
37093	308
37133	1
37134	336
37149	520
37158	81
37252	7
37254	2011
37260	1
37261	376
37262	646
37274	491
37275	470
37281	14
37284	1123
37356	152
37365	172
37380	1014
37425	122
37477	157
37486	1966
37488	16
37491	214
37514	26
37585	325
37626	19
37641	3
37642	90528
37643	82
37643	10
37651	731
37656	2
37723	615
37921	7006
37922	1
37923	3
37977	204
37982	25
38041	272
38102	520
38103	1
38110	850
38111	762
38123	1592
38128	507
38163	43
38199	479
38210	4
38240	91
38277	28
38316	308
38320	55
38326	662
38328	1
38329	916
38332	110
38333	3280
38340	774
38352	411
38375	1049
38382	442
38387	40
38390	1
38391	2632
38392	156
38399	1155
38408	912
38488	1213
38497	761
38501	76
38510	3
38511	677
38512	1
38520	2252
38525	14
38526	1
38533	32
38534	51
38541	2
38542	748
38603	12
38610	52
38612	171
38619	345
38620	4
38622	60
38624	73
38636	137
38644	67
38645	393
38663	3
38704	118
38711	330
38755	131
38800	14
38806	2
38810	158
38862	74
38863	647
38902	797
38903	58
38905	324
38914	711
38923	364
38926	161
38927	31
38932	7
38935	72
38936	12
38937	49
38954	64
38955	121
38956	1
39003	12
39010	92
39017	196
39019	603
39023	34
39028	248
39033	704
39037	222
39041	928
39042	838
39043	112
39050	250
39052	367
39060	202
39077	389
39078	204
39086	415
39094	71
39103	147
39136	1419
39137	71
39142	14
39145	1134
39145	71
39146	264
39147	1
39150	761
39151	76
39159	869
39169	8
39212	9
39228	5
39235	289
39237	2065
39238	220
39240	59
39244	332
39245	677
39247	90
39249	226
39254	472
39256	113
39257	69
39271	61
39276	34
39277	73
39283	68
39285	268
39291	1220
39292	345
39302	334
39340	1625
39341	1
39347	8
39349	1520
39361	244
39370	299
39403	265
39404	258
39413	652
39430	56
39434	117
39454	838
39535	77
39549	309
39558	216
39561	217
39570	294
39612	119
39740	200
39878	15
39924	50
39929	26
40090	313
40115	1
40152	467
40153	267
40162	10
40162	652
40163	2
40164	53
40167	16
40171	68
40183	12
40196	28
40202	2
40210	38
40219	54
40219	544
40248	3
40257	1
40258	158
40281	188
40317	274
40318	1
40373	32
40385	20
40387	318
40396	4
40405	23
40456	42
40461	338
40477	628
40486	546
40534	23
40633	26
40643	35
40649	64
40676	350
40824	31
40865	665
40872	25
40874	636
40896	159
40901	250
40910	264
41031	162
41063	212
41080	142
41146	1
41147	386
41593	26
41609	122
41616	132
41654	102
41663	13
41678	13
41718	1158
41760	386
41780	60
41862	31
41872	28
41881	8
41899	244
41901	165
41908	771
41998	252
42013	712
42037	438
42229	933
42236	3
42237	267
42252	140
42257	237
42261	72
42375	782
42384	135
42385	813
42388	725
42542	71
42581	178
42678	272
42768	70
42811	337
42848	489
42855	727
42858	29
42932	165
42958	145
43005	63
43014	152
43014	21
43084	51
43114	34
43119	1124
43123	835
43130	44
43144	87
43198	194
43207	29
43229	207
43234	233
43253	3
43257	75
43342	82
43343	45
43344	1
43359	153
43386	124
43424	282
43433	341
43472	44
43473	1604
43515	689
43522	533
43563	6
43567	36
43664	443
43679	48
43754	157
43759	757
43760	558
43762	862
43763	486
43763	1
43778	11
43779	137
43792	271
43830	132
43850	119
43854	32
43860	201
43875	59
43896	594
43911	886
43943	255
43960	5
43984	632
43993	202
44011	236
44025	151
44026	469
44048	400
44050	63
44057	135
44081	2504
44090	643
44090	52
44099	1
44100	30
44101	52
44111	57
44116	787
44120	131
44125	38
44141	92
44141	83
44254	319
44269	510
44274	575
44278	370
44283	233
44289	359
44298	224
44303	201
44331	361
44340	140
44352	5
44405	356
44437	102
44444	686
44455	538
44475	13
44484	223
44490	124
44498	1
44499	481
44500	99
44518	152
44520	13
44527	501
44549	98
44554	11
44555	785
44562	1
44564	331
44593	992
44594	2
44601	279
44602	234
44603	24
44610	347
44611	111
44613	322
44622	210
44630	41
44709	489
44713	358
44716	35
44716	13
44726	6
44742	4
44747	555
44752	849
44756	39
44773	3
44780	841
44781	1
